,TCGA-05-4250
8796,-2.378788178179432
8797,-1.6543978907243952
8798,5.434086315248327
8799,0.8338225099659354
8800,2.0811873676906463
8801,-2.4359108650371657
8802,-1.935885850766288
8803,-1.4973561595078098
8804,-0.2552550528393482
8805,1.5929875713885635
8806,-4.834640193669012
8807,-2.043731950203154
8808,0.4032264573781131
8809,4.10644967886242
8810,0.5434109104112563
8811,4.65343593465963
8812,-0.5446796189726072
8813,-0.0227785000118909
8814,-1.876064266743616
8815,0.6890969377264518
8816,0.2533495652430015
8817,-1.2382773906199371
8818,0.1612065030267661
8819,-1.70407837598901
8820,4.97979104473014
8821,-7.093205841077963
8822,-1.374917083572893
8823,-3.1292366511079823
8824,-1.178802898826916
8825,2.5673339525134
8826,3.733512304365798
8827,4.156955857935984
8828,-1.63985217463086
8829,-0.5386869929112775
8830,-0.2375148645610575
8831,2.4749814601941376
8832,-1.505037893914574
8833,-4.267176879598735
8834,-2.5756456692190346
8835,8.012559112771187
8836,-2.6845145067922185
8837,3.981798213372993
8838,-1.9237469842067387
8839,1.4227634108787364
8840,-5.410061136684476
8841,-0.4733180446682998
8842,0.9319535717305016
8843,0.1440227026315532
8844,-1.861653014503233
8845,-3.3736267831074853
8846,1.3936560375442948
8847,-2.266976572786429
8848,-1.406743533535275
8849,-2.070379579331547
8850,0.5845707540835526
8851,0.9129746398470828
8852,0.6765528495404259
8853,-1.6152956091813435
8854,4.045825139076069
8855,1.9218129984061156
8856,-0.3920515494301587
8857,-1.6348307621152207
8858,0.3672316556260526
8859,1.654480870491721
8860,2.482718408481958
8861,0.1426947611051916
8862,1.9994980602175807
8863,3.942759712854469
8864,3.3984773756657414
8865,2.512931828453087
8866,-0.1716852585257724
8867,-1.9529466964413016
8868,2.594029182580326
8869,-0.2158585007784677
8870,-1.780477936176259
8871,-2.863028891450321
8872,-3.720420300092452
8873,0.9471355889807326
8874,-2.73552028613061
8875,-1.868213039496404
8876,3.1893684220012823
8877,0.7075942123875304
8878,-2.039668194126361
8879,0.2429435941834221
8880,-1.2222861369608713
8881,-1.1233248036684538
8882,-1.0551104569352845
8883,-0.4415337206432004
8884,-1.2218462236765164
8885,0.5062695781885007
8886,-1.689310442511285
8887,-1.6097382558856466
8888,2.1151357047566504
8889,0.8954920388364037
8890,3.0246454537552205
8891,-8.335219196083205
8892,-0.6986856774483378
8893,2.0194902007001065
8894,-1.0658447005805372
8895,1.688099878538336
8896,3.228368781766372
8897,-1.9227048023042237
8898,-1.6818854031254125
8899,1.275431666296181
8900,0.2664541593680594
8901,5.011677234269224
8902,-1.4442082413727446
8903,-1.544040437436512
8904,-3.644632282318472
8905,-0.5957776550785814
8906,0.4159338975625425
8907,-1.3089464966531836
8908,-0.8737028595341566
8909,3.0525630432086963
8910,-1.425017030495598
8911,-2.1712954566732905
8912,-1.3483160867425803
8913,-4.88626346013374
8914,-0.6411650090049162
8915,0.4379623857983455
8916,-0.9436762014189608
8917,-2.6787032925134167
8918,-0.9112340223871768
8919,-2.7361045403334265
8920,1.251651968334098
8921,9.79131694512733
8922,-6.87785864833012
8923,0.2428227936523679
8924,-3.8664948490902935
8925,-0.9158692508921464
8926,-2.315414311258857
8927,-5.227547006650511
8928,-2.438113068599614
8929,-4.156167863762871
8930,4.2394161270134
8931,-0.3375988419140245
8932,-2.695585047617427
8933,-2.797556887299492
8934,-0.3517889511371551
8935,-1.7187052132765526
8936,1.4737082516860829
8937,1.7364462938649052
8938,-0.3911314876657958
8939,-1.8087014803882204
8940,1.0416767164633027
8941,-0.7916294208785783
8942,-0.4275818771129194
8943,1.109238185588484
8944,-0.1103560250048963
8945,-2.6898280513259683
8946,2.135520479534139
8947,-0.5052815744123891
8948,1.04430075075848
8949,-2.48951927338283
8950,0.2974503146762479
8951,0.3615926599295397
8952,-2.173715355813801
8953,-3.266357935317792
8954,0.6663747230759798
8955,0.6520257212886815
8956,-2.359933562148504
8957,0.7942324666860968
8958,-1.4809974621157536
8959,-0.2609939147305879
8960,-1.5873269248091648
8961,0.3114586998140151
8962,-0.3602781329571222
8963,1.2271123935309751
8964,-2.196321056628295
8965,2.811782521004589
8966,-0.5430973447202073
8967,4.68644381343531
8968,-1.6730377566170405
8969,-0.0926081340114347
8970,1.4246361758456831
8971,-2.4257453825185933
8972,2.712848794435437
8973,-2.6784842355046945
8974,-3.0991396536885683
8975,-2.943462074428403
8976,-4.466613603866831
8977,-0.2022295704034291
8978,-0.6538828885967146
8979,0.5560280146996412
8980,-0.9868327933320612
8981,-1.2744247165007645
8982,3.825883476516458
8983,0.5997759754180608
8984,-0.5483744211709696
8985,-1.9813063088680671
8986,-2.1683439940759266
8987,-0.4873159848742732
8988,-2.540208225467772
8989,0.1500245379345064
8990,7.534830813609103
8991,-1.6989380914799153
8992,-0.1769741039847754
8993,-1.0761612889839305
8994,-1.4321659396730742
8995,-4.591610108132031
8996,5.01412176274904
8997,-4.836901116623749
8998,5.520070778757093
8999,-2.6658943019360173
9000,-0.9602265234575128
9001,-0.2496677566818856
9002,-2.7977726489668377
9003,-2.8004804955190505
9004,0.1920349840667253
9005,2.148864104352211
9006,2.9090859106107216
9007,0.704557538094801
9008,-2.24030942983931
9009,-1.4562875147429395
9010,1.5190436606587026
9011,-2.129351070249019
9012,0.3380499671915447
9013,1.2319681709055894
9014,0.9964734507602532
9015,-1.0995469355625438
9016,0.2080154686300847
9017,0.2964611768873552
9018,0.9882110605302732
9019,-0.5770462690892161
9020,2.2486650562050765
9021,-2.2458477002370034
9022,-1.3863055203062915
9023,-1.6196672125607443
9024,-4.346757275643276
9025,-2.647549299450744
9026,-1.2937180147798844
9027,6.087874954703912
9028,2.5774050895509677
9029,-1.5702152189979277
9030,-0.2952577631375643
9031,6.025317795901604
9032,5.217282410991918
9033,-2.329268692399801
9034,-3.769217393315007
9035,6.07719535051087
9036,5.429205025568275
9037,-1.1077482358615984
9038,-0.3464066810368255
9039,-1.889359053902744
9040,-2.579467748736919
9041,4.256544838390834
9042,6.028948412310171
9043,-0.3125777706907147
9044,-0.2766897328756151
9045,3.759081135271892
9046,7.758883343577941
9047,0.4697241732811158
9048,0.8873416828779608
9049,-3.8983798189595418
9050,2.9718034355386607
9051,-0.6061421291609049
9052,4.290819803987406
9053,-0.3494833571994207
9054,4.749501287657258
9055,-0.7816397307127929
9056,-1.080228872955878
9057,3.9961636409376826
9058,5.532710971873911
9059,3.079339697268594
9060,6.070972672692931
9061,-0.8097268494033041
9062,1.659191619128535
9063,-1.270936802096602
9064,-0.1624722177421319
9065,-0.1672759548300776
9066,2.7959492662515286
9067,5.484042348802316
9068,1.2580771634916337
9069,-1.9334206799760465
9070,0.5489326049269005
9071,1.6341992262199727
9072,-2.356535792882559
9073,-2.2444678299353757
9074,1.6352913873071586
9075,-1.6777770886591432
9076,-2.278941214428707
9077,-1.220275898228099
9078,-2.2017037614519768
9079,-2.820156372520216
9080,-0.9728259607193194
9081,5.039207966855691
9082,-1.516136679936308
9083,-0.3674096877512516
9084,-0.671128361857584
9085,6.648307045867145
9086,-2.889673353738049
9087,-4.934597687461275
9088,-6.53223915250725
9089,-2.9745487149017773
9090,-2.278450168018848
9091,0.2996704352069745
9092,6.8482142974312445
9093,-1.9063742868215492
9094,0.5713052464296335
9095,-0.4061516620402668
9096,1.3771790171293348
9097,-0.4761820270642215
9098,-3.782345517337741
9099,3.826970785627028
9100,-5.810121175108692
9101,-0.1496153672629342
9102,-1.7007072765414633
9103,-1.121711918966998
9104,-0.4325240347126718
9105,-0.7220300555680829
9106,-0.9456465882189058
9107,0.3641835928315912
9108,2.613401476452867
9109,-5.01038815395617
9110,-1.225793819092077
9111,-0.1636029999275662
9112,-2.710105341739686
9113,-0.024136703421126
9114,-0.7579114435402624
9115,0.3212320808529609
9116,1.9817477185182093
9117,-1.2849023841240614
9118,1.181923290264327
9119,0.8983251354895753
9120,0.1524714008917893
9121,-1.198252539209211
9122,-1.413375135834673
9123,0.9335123275329544
9124,4.748013305061062
9125,-0.0233566596370061
9126,-0.516205808301771
9127,-0.1688977569974641
9128,-1.0774393830316675
9129,1.3133694811294625
9130,-0.6040737083871337
9131,-0.3011139852501824
9132,-0.508820795619979
9133,-1.813557718380285
9134,-2.679121111942941
9135,3.879123017345266
9136,-0.9263584740309116
9137,0.0222139106196164
9138,-1.4642063723851786
9139,1.4091249939864792
9140,-1.653524656857384
9141,-0.6363245288543771
9142,-1.6356435959723283
9143,-1.2426719905280297
9144,-1.7152632066794913
9145,-1.7228345621194272
9146,4.51268654334729
9147,2.956360919834578
9148,-0.612829841397629
9149,-0.9908752167348678
9150,2.065082780908447
9151,2.9260209637008185
9152,-3.385115582105949
9153,1.774732348957761
9154,-0.5454402713159237
9155,-0.454760210817678
9156,-4.001242023108934
9157,-4.551979436174986
9158,-1.1227071878576278
9159,-1.519167683348834
9160,0.1185370767452653
9161,-1.736912443073345
9162,-5.1954819516027
9163,-0.5557725762665623
9164,-1.2477527844151093
9165,-1.4400943603541811
9166,-1.142112551491445
9167,7.052483449157288
9168,0.3128408585821752
9169,1.0888691120859968
9170,-0.8052489870036516
9171,-1.796596144038472
9172,-4.441105814988435
9173,-1.95813898556658
9174,-1.1317255496416878
9175,-0.9688385446779488
9176,1.2259551260742096
9177,-0.9703212983280344
9178,0.0962479961181528
9179,-1.2725109810255344
9180,0.7955972675073121
9181,-3.50742879610782
9182,-0.8173225253085626
9183,-0.9677725915034252
9184,-0.4165266870552545
9185,-2.086002396617064
9186,-1.7688334512062067
9187,-1.9598890302825096
9188,-1.6004126519328823
9189,4.037688855336403
9190,1.6942500232558089
9191,6.146975107946499
9192,-2.2284144882613486
9193,1.5621508459159594
9194,-0.92061235700124
9195,-1.8298642462180092
9196,3.0195053455366767
9197,7.19789561976057
9198,-1.4695645516173492
9199,-0.4848395111702893
9200,7.985740539603476
9201,-3.7859124284972743
9202,-0.8533037554557913
9203,0.8735246481214904
9204,-2.09654113161563
9205,4.93324436492847
9206,-0.9479063749171333
9207,-1.7220862855127186
9208,1.9501886935429125
9209,2.4413119212511725
9210,1.590472626278505
9211,-1.0694343926940688
9212,-2.044450084153889
9213,2.1556911240669017
9214,1.443629489071693
9215,3.2831904124547897
9216,1.0858777918224936
9217,6.7283713346206975
9218,7.040083539588507
9219,7.723188554453696
9220,-0.7853728935660739
9221,-0.5153605490440536
9222,-1.7288863507078145
9223,-2.0980601735426165
9224,-0.2852830898554703
9225,-0.2931159029837409
9226,-3.282900355596185
9227,-0.1968217217626317
9228,-1.4423820747868892
9229,-1.949238479944968
9230,-0.033713685487665
9231,-0.1554818248696569
9232,-0.8298378262278601
9233,-4.400064560017619
9234,-0.2035582762497231
9235,-0.6187864225888251
9236,-2.803994711689078
9237,-1.8675112909272016
9238,0.3095915746753536
9239,-1.4891713696859694
9240,-6.465344476583285
9241,0.5610886429606552
9242,4.646755069653
9243,4.13867739359647
9244,4.629313802090684
9245,-2.4205475268256444
9246,-1.9693743055662705
9247,-2.505845223695843
9248,4.294127461258789
9249,-2.781407313413056
9250,0.8736194618620535
9251,-1.5314226812053584
9252,-2.183093930534975
9253,3.5747278857304248
9254,-2.036538713254593
9255,4.036980437572711
9256,5.519287721106602
9257,-0.1111227854681244
9258,5.981534555982639
9259,5.772028512772615
9260,-2.0785686151887885
9261,-2.4095540980481704
9262,3.698281143482876
9263,-4.631021188768261
9264,-8.223326852970462
9265,-0.275121022781559
9266,-0.2620028980876175
9267,-0.2461238645566733
9268,-0.2847654017975486
9269,-0.2256665550050566
9270,-0.1752124280533117
9271,-0.1831575111759806
9272,-0.154191244156679
9273,-0.2691400880978864
9274,-0.2071536321107085
9275,-0.2728954496710751
9276,-8.11566051706405
9277,-0.0438666179353374
9278,-0.1696127622667955
9279,-0.2178320410005527
9280,-0.2508030787409924
9281,-0.1985472195407401
9282,-4.626727246382229
9283,-2.046932655843612
9284,-0.3036002981959482
9285,-3.465309448425284
9286,-0.1975059163601417
9287,-0.1295342691575654
9288,-1.6199668803907543
9289,-0.2535465349650213
9290,-0.1631416593546313
9291,-0.2130909821959101
9292,-0.1410560526031299
9293,-0.2468200337533653
9294,-0.2005901345322752
9295,-0.2761360721929312
9296,-0.2511100034910903
9297,-0.2761929406246965
9298,-0.1414332775982295
9299,-0.209443744658833
9300,-0.2410041910658354
9301,-0.1939327100201451
9302,-0.3011057799863432
9303,-0.2405170261490407
9304,-1.104312665184439
9305,-0.231805607513387
9306,-0.2591778989612854
9307,-0.1704508747800951
9308,-0.140284154292476
9309,-0.1841676717991302
9310,-0.2730287689693497
9311,-2.8705862173858483
9312,-0.1328879382155856
9313,-2.2670688412859463
9314,-2.243764406412359
9315,-0.3102878606934202
9316,-0.1631540713807431
9317,-0.2359658704203987
9318,7.643281386220331
9319,-0.1489651942273425
9320,-0.1806817852542793
9321,-0.1258028251706915
9322,-0.1668755995738489
9323,-0.2599505539486728
9324,-7.849038322380485
9325,-0.0647507102054318
9326,-2.277894445702763
9327,-0.259115839989315
9328,1.0247437446391614
9329,-2.4047409472132126
9330,-3.280463261467069
9331,-2.5303440135871678
9332,-2.889313469059409
9333,-3.4085794131856297
9334,-2.1455661296660864
9335,-2.26326599337152
9336,-2.632892004600854
9337,-0.2193614364173159
9338,-0.215746048452609
9339,-0.2479072285941993
9340,-10.998035134991182
9341,-0.2258485981711625
9342,-0.1273402039167625
9343,-0.1663532240573363
9344,-0.2024424216033354
9345,-0.1823593808967256
9346,1.4474057921863153
9347,4.167850857671071
9348,-1.625093380540088
9349,-1.4498722201682006
9350,-3.721419419232281
9351,-1.1126875053190877
9352,1.3408637016363032
9353,-1.7067055267238456
9354,-2.026338245753379
9355,-2.3358149719844654
9356,4.962283159003112
9357,-3.711316188604271
9358,2.2387791660498064
9359,-2.7489012804952724
9360,-0.8423376792132663
9361,1.3142205109882028
9362,-0.3278037517610724
9363,0.6382827753699235
9364,-0.2077070063271737
9365,-0.5444856985775545
9366,2.6275338942027235
9367,5.773680475437143
9368,2.42735936395704
9369,1.5599936711347844
9370,-1.269230356476709
9371,-1.26448408076129
9372,-0.2224237319155094
9373,-0.0262766710727665
9374,-1.8587436398586377
9375,0.7953320931997809
9376,-1.1621775018548617
9377,-0.9780949792327884
9378,0.8425757792389226
9379,-2.873251471429876
9380,-3.732220128010293
9381,4.5284992331054825
9382,-0.8723343199452159
9383,0.2754103818056085
9384,5.324017154927168
9385,-1.6631489311730177
9386,-4.226951670989585
9387,-1.1713998269767505
9388,-7.657043710747315
9389,1.7513127821600352
9390,-0.6715385940952017
9391,-6.17491077209066
9392,0.9005362178038886
9393,-1.5476598715559962
9394,-0.8345166765277193
9395,-1.3906267227993276
9396,-3.0653729796292124
9397,1.7238811126298883
9398,1.682382235539129
9399,-1.989150618194782
9400,-1.605086146731189
9401,0.6580658967783581
9402,-1.684695014934104
9403,2.7562900213926964
9404,2.403121478641797
9405,4.766754776970596
9406,3.800382161561762
9407,2.2333655809640525
9408,-1.692737171801393
9409,-2.2112188995117874
9410,-10.60284750521812
9411,0.3809094058310892
9412,5.198240348119018
9413,-0.425783642950215
9414,0.095736851354919
9415,-0.9916046734991428
9416,-2.8740392352359176
9417,-0.371595256682545
9418,0.4671300244192967
9419,-1.0343311646431756
9420,0.4025761221128766
9421,6.7598236113479855
9422,-1.2527760721946355
9423,1.5246733356069349
9424,-3.01236532612789
9425,-0.9138940270838511
9426,-0.9065576688915464
9427,-2.8782162339293595
9428,-9.953801915774504
9429,-0.2226893657791468
9430,-0.1632013538768747
9431,-0.202887033779157
9432,-5.116346723705502
9433,-0.2325230431191024
9434,-2.8005695902317123
9435,-0.1394072488436702
9436,-0.1379355648362414
9437,-7.083006374908099
9438,-0.1997990053543417
9439,-0.2303825536753963
9440,-0.2082514736293327
9441,-1.61284468394729
9442,-0.2087567908974007
9443,-0.138109508763093
9444,-5.1455346703501545
9445,-0.1904338210194333
9446,1.8236868288604435
9447,4.265295183564288
9448,1.7995109464473225
9449,-0.5056217958337692
9450,-1.1112724057440797
9451,-0.4205003087115352
9452,0.024343121043723
9453,-1.1963307590761998
9454,0.3333637750980297
9455,-2.1311901537564344
9456,-1.1626018538308915
9457,-0.299104145959408
9458,-1.9551057213735985
9459,1.694079808757483
9460,-0.4183500151304151
9461,-2.583764590279288
9462,-1.2378440266744055
9463,7.41929201270824
9464,3.6797283134192105
9465,-1.7061037736216893
9466,-5.525003003671939
9467,-3.402323510060304
9468,5.937886586510547
9469,-2.356709697310219
9470,-1.1794127739164315
9471,8.282991416463283
9472,-1.2483092195913106
9473,-2.66101469949928
9474,-1.3313276713597684
9475,-1.032966270553805
9476,-1.9078601730400613
9477,2.024570062701159
9478,-3.804101009306706
9479,2.2248383790910995
9480,-0.5729507872418393
9481,-1.4463210249043552
9482,-1.370273018580861
9483,-0.2331676165001331
9484,1.0100891311546192
9485,-1.0849805931110716
9486,-4.949191982116687
9487,0.2830178233618031
9488,-3.563601629965236
9489,3.4505648717003314
9490,-0.6222523302497017
9491,-1.1623359917474354
9492,-1.99255420642996
9493,-1.3256583358587968
9494,-1.2749746308942862
9495,-2.0289552321300373
9496,4.229241210376003
9497,-0.4816651597015352
9498,-5.404786873416232
9499,1.774411892898595
9500,-9.44196078172366
9501,1.0685377813475214
9502,-0.3527591951667305
9503,1.7408337225627952
9504,0.7496553733285545
9505,1.992299309861453
9506,-1.627263172633215
9507,-0.2661468712873256
9508,1.6105794217011096
9509,-2.344364583569725
9510,-0.2248263357104405
9511,1.8917425601879865
9512,-4.6095577325855
9513,-1.7113720196250537
9514,0.1082676537639548
9515,2.3246758587584524
9516,-2.224410313157377
9517,0.4792626226532747
9518,2.4698593868150294
9519,-0.812748453263294
9520,0.9920973873989384
9521,-1.5895627383291309
9522,-0.8012345557098275
9523,-2.5014047590633512
9524,2.0736369993955863
9525,-10.68897216823524
9526,-2.1487938635085198
9527,-0.879539484079794
9528,4.423232060752138
9529,-2.428342323543893
9530,-3.854726916026757
9531,2.3144174661330617
9532,0.8697563086080209
9533,-0.0535349556986992
9534,-0.7477000401029578
9535,-4.044815834194123
9536,-1.6747433175648194
9537,0.9110913590263678
9538,-6.700639257608793
9539,7.035832575551966
9540,12.453759173369964
9541,-1.461578241440276
9542,14.243720890812174
9543,-1.1796373283968722
9544,-6.433548626024447
9545,0.6913345735113906
9546,-1.1655623892130127
9547,-1.199822286514054
9548,-4.12686595727541
9549,0.0141157071265046
9550,1.1108057518093957
9551,2.206166397640965
9552,-5.520718241273551
9553,1.959265239355304
9554,7.296384743101003
9555,-3.3398979546354424
9556,-2.565699433870923
9557,-3.900295415149489
9558,-1.147034242766982
9559,-0.577375292253451
9560,-2.360377790516146
9561,-1.8188070554154816
9562,-2.116544630552752
9563,-2.3434262478245445
9564,-1.9330173139097813
9565,0.4568573897376898
9566,-0.1463917363132205
9567,2.6619854494836184
9568,-1.8435937696983709
9569,-4.705699046218864
9570,-2.6313421930108047
9571,-4.851745432314632
9572,1.861289990551667
9573,0.7845534558302978
9574,3.2813555821680014
9575,-3.878055832094171
9576,0.045983757423091
9577,-5.376133049959865
9578,-1.5494580686319948
9579,0.2777566944308537
9580,-2.4554205136247003
9581,-0.2672261911602699
9582,4.1225196262056105
9583,0.1963961683414617
9584,2.718796963293286
9585,-4.3481198639781535
9586,-1.8073644254772756
9587,1.106782025050745
9588,3.30234507310619
9589,1.1764081011181458
9590,0.9126618745713656
9591,-2.8860070721344764
9592,-0.9148317207737484
9593,0.770998063223793
9594,-0.8655449254077292
9595,-1.3551569971028332
9596,0.3388118421576976
9597,-2.1149703121430847
9598,1.7569178411514008
9599,1.0856776197454951
9600,-4.873723738294767
9601,-1.5744077085290482
9602,-0.1073896952800381
9603,-1.8525403534044451
9604,-2.096981742695533
9605,0.2254389047322073
9606,-0.8260121413811833
9607,-0.8744282571263425
9608,-0.99013851120142
9609,-0.8209509889391887
9610,1.5521550903089787
9611,0.8878181784264996
9612,2.0195169211394326
9613,2.41413585237616
9614,-1.9746130548702008
9615,0.8243168689992432
9616,2.7130226488907634
9617,4.076848643260077
9618,1.671460966309756
9619,-2.358798733912089
9620,0.1272547946061364
9621,-1.9619771614367187
9622,-4.004010061133232
9623,0.5055329698026729
9624,0.4383210037445507
9625,-0.0380978389289594
9626,4.70379354430505
9627,3.8289814978147727
9628,1.499475581770188
9629,-4.547650591733788
9630,2.1491685580180366
9631,-5.059960251175895
9632,-2.6077344899767465
9633,-2.3067439599188573
9634,-2.1800771122660363
9635,-1.5783579631568276
9636,-0.1391278284126534
9637,0.5525984744158493
9638,-1.8033003473474565
9639,-0.6524464781375136
9640,-3.709357491543185
9641,0.7566950541358302
9642,0.957234049438893
9643,-3.789542668307537
9644,-3.1445065426844696
9645,-1.291582498054727
9646,-3.958270300675937
9647,-2.388323564385201
9648,3.2698695275739937
9649,2.216304578157428
9650,2.3374187046740853
9651,-2.716604490541838
9652,-0.9423946187629008
9653,-1.5600140612549336
9654,2.8797811883393325
9655,-1.754857079341719
9656,-1.3701660168596508
9657,-0.6570246341267117
9658,-1.0487499406812202
9659,0.1101195992845777
9660,-2.7280826470860124
9661,-0.656226114266742
9662,-1.4366455864638883
9663,0.3559713652923891
9664,-3.082403243527874
9665,-0.2033929247049342
9666,-1.4406509413411122
9667,-0.2118731924158867
9668,-1.0875117951004698
9669,-4.032678836750249
9670,-0.0839553514337999
9671,-2.886843173820977
9672,-0.3818454270628987
9673,-5.2364286125439214
9674,-1.1408971848707827
9675,-1.134589858142779
9676,-2.254062142514009
9677,-0.1138052344460729
9678,0.0137700540750185
9679,0.3410809826122639
9680,-20.94174748760963
9681,3.537671272504708
9682,-3.6861433493659206
9683,-0.1708781774903345
9684,0.5759410157621763
9685,-2.584153702053396
9686,-0.9374176730060472
9687,-1.224285135158661
9688,4.804344727082902
9689,1.6767762817064609
9690,3.2661472996491074
9691,-1.178722144868262
9692,0.7180256520678842
9693,1.942665543506272
9694,0.5070760786666975
9695,-3.629073280578446
9696,-0.6497609785124997
9697,-0.5228633790314966
9698,1.9309987450491743
9699,-2.340941553295909
9700,14.497178541321455
9701,3.3800291717773003
9702,0.0852800887872343
9703,-0.2489780977189617
9704,-1.3424255972076011
9705,-2.204765492129201
9706,2.868817472949882
9707,-1.0248584925357556
9708,-1.1574871472908317
9709,-1.8392486858844472
9710,-0.8481898365184459
9711,-8.154312380811424
9712,-1.6505823770581938
9713,-4.22645556404301
9714,-1.2420646010855645
9715,1.2502781211183014
9716,-2.4758821428167166
9717,-0.5188081457546588
9718,0.8526303756753087
9719,-0.8779299654386123
9720,-3.371602293941565
9721,-0.7972028247476972
9722,0.940508302114136
9723,4.133916768689802
9724,-2.3407338229626147
9725,-0.7568493982724767
9726,-1.748957168824612
9727,-0.440686185165018
9728,0.0018103148648928
9729,1.800446958290394
9730,-2.781962164150761
9731,-0.1820816701323658
9732,0.0337134034837075
9733,-2.3055349195124157
9734,1.0777895647826072
9735,-1.3048510478013742
9736,-5.428576280144234
9737,1.222039639803357
9738,-4.756138940557522
9739,-0.945955452529351
9740,-3.5073951789065103
9741,0.0624187223254026
9742,-2.5987370545880872
9743,5.194934126346482
9744,-1.082800248255811
9745,-0.864642493577814
9746,-0.8926732420644976
9747,-4.009335473891955
9748,-0.5182997763559548
9749,-3.257951984465331
9750,0.6834038099602809
9751,-1.7789999899376818
9752,-1.861323429332796
9753,-0.9645203526394313
9754,-5.085348765433432
9755,-4.860214425691483
9756,0.4843380627932591
9757,1.1818077912206282
9758,-0.6958184791454233
9759,0.177918752288792
9760,-0.0048123667554306
9761,2.0889123870431
9762,-0.2254572973474582
9763,0.8181179910083767
9764,-0.1405462808541209
9765,-1.5809546631454825
9766,-1.65302712366875
9767,-0.3505537619622076
9768,1.4109191052344194
9769,-0.8216219704140659
9770,-1.3861704804398358
9771,-2.2667816180078506
9772,-2.315911776370954
9773,-1.0481209206133957
9774,-1.300876339544121
9775,-2.260651670926769
9776,-2.5865710746790915
9777,-0.2917702878517261
9778,12.882526896791903
9779,-3.2823630248216262
9780,-4.044274787239258
9781,-0.4784869517356473
9782,-1.5279048392751515
9783,1.260663640122872
9784,-4.18993354468981
9785,-2.516151372562577
9786,-0.1229990579055368
9787,-1.949540124663647
9788,2.4637813833292963
9789,-1.6121746154746626
9790,-0.6225449662249175
9791,-5.076550265557908
9792,-2.4512098156404365
9793,-0.2153707782638865
9794,1.1088555973255834
9795,-3.078196597666842
9796,-0.756940963732162
9797,-2.5061822893885224
9798,4.490418520480441
9799,-0.1616248006608653
9800,-1.4884312423626558
9801,1.0732648449849893
9802,-1.200990931044742
9803,-0.8188746637579767
9804,-3.6829037330826657
9805,4.092307047695157
9806,-3.341959701803284
9807,-0.6764776937341909
9808,2.0010755162998
9809,-1.9354996651046863
9810,-3.781988437517647
9811,-2.937954295146912
9812,0.005287240386405
9813,-1.077089292074787
9814,0.6269961023158599
9815,-2.830800140871116
9816,-1.4855157783579924
9817,-0.2547292338688052
9818,2.928253836805427
9819,-0.2510730365071815
9820,-1.997634419637207
9821,0.6363160098473736
9822,7.739234856761373
9823,-0.4134617115979854
9824,-0.1226108612799207
9825,17.586687256087885
9826,-2.858455525313383
9827,-0.6911262674058813
9828,-2.681434821459779
9829,-2.43695886858784
9830,-1.7214384557633546
9831,-3.17064566498692
9832,-1.668223256552292
9833,-2.578837991742876
9834,-1.2713271073616534
9835,-0.4741117682945047
9836,-1.5299077974648174
9837,-0.2549982321111465
9838,-2.384163254398217
9839,-1.7919664365109549
9840,-0.678685815311965
9841,-2.298333342504401
9842,-0.5825112747058805
9843,0.3597954553385494
9844,0.0434071290847177
9845,3.058203611080732
9846,-2.4563056068730336
9847,-0.6942282546787644
9848,-0.767579934832467
9849,2.1540211815758634
9850,-1.1688582116922772
9851,-0.9502456406025714
9852,-4.2316539379256914
9853,0.527837462970362
9854,-0.180018009677722
9855,0.4985214423396913
9856,-0.2817911753195589
9857,-0.981611351020643
9858,1.0991384530171913
9859,-0.3799050382716713
9860,-2.6469135638632504
9861,-3.0335908374372824
9862,-1.4996440261494626
9863,-2.942919712840381
9864,-2.852714348334979
9865,-0.935596355235919
9866,-0.2230830580986416
9867,-3.844969696075156
9868,0.9710805370188528
9869,-0.586604878798072
9870,-1.0615111547290297
9871,-0.2184016140803366
9872,-2.627729647733347
9873,-1.807050819280528
9874,-0.2581699032604301
9875,0.5254495356192002
9876,0.0643169922587653
9877,-1.4216047801110467
9878,-3.587899676519571
9879,-2.905421891528392
9880,1.7421930283381395
9881,0.1845637376666795
9882,-2.8109754332377688
9883,-2.8357506536659547
9884,-1.2979359681739189
9885,-0.1902808469084094
9886,1.800138560958663
9887,-1.4265367557868724
9888,-2.0248970581377645
9889,-0.2956501538786545
9890,1.927212829722996
9891,-0.2515971506090587
9892,-3.619307775839434
9893,-3.332616385626826
9894,0.3275827273521304
9895,-3.043509614596964
9896,-0.965042817035376
9897,-3.2552755611051136
9898,0.6573324012116688
9899,-2.0221906929961926
9900,-1.36172947854484
9901,-0.8448221047942415
9902,-0.1431332517509186
9903,-3.0143712310431723
9904,-4.181457750686624
9905,0.6349004170783525
9906,-2.316419884818204
9907,-1.426656741704168
9908,-1.5691001909322562
9909,-2.6724283847622017
9910,-0.1780844726871295
9911,1.1262183059736168
9912,-0.2927809906946771
9913,-0.6511433373365759
9914,-3.301075625961146
9915,-1.4571563421939475
9916,-1.4320532289176626
9917,-2.7028620194867963
9918,-0.705069240634755
9919,-2.345943933123253
9920,-2.6007263804430707
9921,-1.9079991221883328
9922,-0.9366722327903808
9923,-0.96689707117419
9924,-2.9695989201892035
9925,-0.200311880661575
9926,-0.2281469869001913
9927,-12.436081685557266
9928,-4.0720637389719325
9929,5.666267873936129
9930,-0.1819655890612574
9931,-0.8838762527949368
9932,0.8550342906507044
9933,-4.1135113748588665
